rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Kitchen,Wifi,Dedicated workspace,Pets allowed,TV,Portable air conditioning,Luggage dropoff allowed,Microwave,Exterior security cameras on property,Carbon monoxide alarm,Superhost,guest_favorite,Free street parking,Elevator,Long term stays allowed,Smoke alarm,Guest favorite,Courtyard view,Patio or balcony,Backyard,Washer,Air conditioning,Haceb refrigerator,Fast wifi – 94 Mbps,Hair dryer,Free parking on premises,Crib,Refrigerator,Private patio or balcony,City skyline view,Fast wifi – 599 Mbps,Smoking allowed,Hot tub,Paid washer – In building,Paid dryer – In building,Dryer,Mountain view,Free washer – In unit,TV with standard cable,LG refrigerator,32 inch HDTV with Netflix,AC - split type ductless system,Fast wifi – 120 Mbps,Fast wifi – 93 Mbps,Free parking garage on premises,Private hot tub - available all year,Sauna,Fast wifi – 354 Mbps,65 inch HDTV with Netflix,Fast wifi – 396 Mbps,Free parking garage on premises – 1 space,Shared sauna,Garden view,Fast wifi – 446 Mbps,Private hot tub - available all year,open 24 hours,Free carport on premises,56 inch HDTV with standard cable,Central air conditioning,Shared patio or balcony,Fast wifi – 240 Mbps,Shared indoor pool - available seasonally,open specific hours,Wifi – 28 Mbps,32 inch HDTV,High chair,Fast wifi – 164 Mbps,Shared outdoor pool - available all year,open specific hours,rooftop,43 inch HDTV with Netflix,premium cable,HDTV,40 inch HDTV,Fast wifi – 200 Mbps,HDTV with standard cable,Free dryer – In unit,Shared hot tub,Park view,Fast wifi – 510 Mbps,Free washer – In building,55 inch HDTV,Fast wifi – 463 Mbps,43 inch HDTV with HBO Max,Netflix,standard cable,Private backyard – Fully fenced,Free driveway parking on premises – 3 spaces,HDTV with Netflix,Pool,Fast wifi – 185 Mbps,55 inch HDTV with Netflix,43 inch HDTV,43 inch HDTV with Netflix,standard cable,Valley view,Fast wifi – 303 Mbps,Fast wifi – 60 Mbps,32 inch TV,Shared backyard – Not fully fenced,Fast wifi – 231 Mbps,Free dryer – In building,42 inch HDTV with Netflix,50 inch HDTV with Netflix,standard cable,43 inch HDTV with Amazon Prime Video,Netflix,standard cable,Private hot tub,Free dryer,Fast wifi – 140 Mbps,TV with Netflix,standard cable,Wifi – 35 Mbps,58 inch HDTV with Netflix,standard cable,Window AC unit,45 inch HDTV with Netflix,Amazon Prime Video,Chromecast,55 inch TV with Netflix,standard cable,Wifi – 31 Mbps,32 inch HDTV with premium cable,Fast wifi – 466 Mbps,Free residential garage on premises,Private backyard,Fast wifi – 105 Mbps,43 inch HDTV with Netflix,43 inch HDTV with Amazon Prime Video,Disney+,Netflix,Fast wifi – 187 Mbps,35 inch HDTV with premium cable,47 inch TV with standard cable,Shared outdoor pool - open specific hours,rooftop,32 inch HDTV with Fire TV,standard cable,Bathtub,25 inch TV,TV with Netflix,Fast wifi – 59 Mbps,HDTV with Amazon Prime Video,Disney+,Netflix,Free driveway parking on premises,HDTV with Chromecast,40 inch HDTV with Amazon Prime Video,Chromecast,Netflix,43 inch HDTV with standard cable,Pack ’n play/Travel crib,60 inch HDTV with Netflix,Fast wifi – 379 Mbps,Free driveway parking on premises – 1 space,Fast wifi – 160 Mbps,Washer – In building,Fast wifi – 149 Mbps,50 inch HDTV with standard cable,Free driveway parking on premises – 2 spaces,Fast wifi – 52 Mbps,40 inch HDTV with Fire TV,Roku,Fast wifi – 206 Mbps,Paid parking on premises,52 inch HDTV with Disney+,Netflix,Roku,43 inch HDTV with Netflix,premium cable,standard cable,Fast wifi – 131 Mbps,40 inch TV with standard cable,Netflix,DVD player,Paid washer,Paid dryer,Mabe refrigerator,Fast wifi – 263 Mbps,32 inch HDTV with standard cable,Fast wifi – 217 Mbps,50 inch TV,60 inch HDTV with standard cable,Standalone high chair - always at the listing,43 inch TV,Fast wifi – 218 Mbps,42 inch HDTV with standard cable,Pool - open 24 hours,rooftop,Fast wifi – 205 Mbps,Challenger refrigerator,Paid parking lot on premises – 1 space,Shared outdoor pool - available all year,open specific hours,Shared hot tub - available all year,open specific hours,Fast wifi – 475 Mbps,50 inch HDTV,Dryer – In unit,Free residential garage on premises – 1 space,43 inch TV with Netflix,49 inch TV with Netflix,Paid parking lot off premises,Sound system
197,2165,1070,0,1095,0,0,0,0,0,1308980776963975181,Apartment in Medellín,01/18/25 - 01/21/25,131,57,22,,New,52,https://www.airbnb.com/rooms/1308980776963975181?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,37,3,138,1.053435115,21,0,21,0.1603053435,,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,FALSE,TRUE,,,,,FALSE,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2160,880,0,1280,0,0,0,0,0,989332717182837770,Loft in Medellín,01/18/25 - 01/21/25,186,95,46,4.86,4.86 (71),15,https://www.airbnb.com/rooms/989332717182837770?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,62,3,186,1,0,0,0,0,,TRUE,TRUE,TRUE,,,,,,TRUE,FALSE,,TRUE,,TRUE,,,TRUE,,,,,,,,,TRUE,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2155,805,0,1350,0,0,0,0,0,1297982092012490262,Apartment in Medellín,01/18/25 - 01/21/25,237,110,44,5,5.0 (3),1,https://www.airbnb.com/rooms/1297982092012490262?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,60,3,179,0.7552742616,25,33,58,0.2447257384,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2150,1055,0,1095,0,0,0,0,0,1317367461385618546,Apartment in Buenos Aires,01/18/25 - 01/21/25,135,60,20,,New,52,https://www.airbnb.com/rooms/1317367461385618546?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,35,3,104,0.7703703704,12,19,31,0.2296296296,,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2145,795,0,1350,0,0,0,0,0,1260202060942549821,Loft in Medellín,01/18/25 - 01/21/25,239,112,61,5,5.0 (12),1,https://www.airbnb.com/rooms/1260202060942549821?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,80,3,239,1,0,0,0,0,,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2145,835,0,1310,0,0,0,0,0,1014872208656150143,Apartment in Laureles,01/18/25 - 01/21/25,209,104,46,4.92,4.92 (25),9,https://www.airbnb.com/rooms/1014872208656150143?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,62,3,186,0.8899521531,23,0,23,0.1100478469,1 king bed,TRUE,TRUE,TRUE,,TRUE,,,,,FALSE,,TRUE,,TRUE,,FALSE,TRUE,,,,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2145,895,0,1250,0,0,0,0,0,1185437182947384620,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,181,92,35,4.8,4.8 (15),21,https://www.airbnb.com/rooms/1185437182947384620?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,50,3,149,0.8232044199,32,0,32,0.1767955801,,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,TRUE,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2140,895,0,1245,0,0,0,0,0,1185556557904222238,Apartment in Medellín,01/18/25 - 01/21/25,181,92,35,4.79,4.79 (19),22,https://www.airbnb.com/rooms/1185556557904222238?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,50,3,149,0.8232044199,32,0,32,0.1767955801,,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE,TRUE,,,TRUE,,FALSE,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2135,950,0,1185,0,0,0,0,0,1237963646329174178,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,162,81,28,4.67,4.67 (6),34,https://www.airbnb.com/rooms/1237963646329174178?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,43,3,130,0.8024691358,32,0,32,0.1975308642,,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,FALSE,TRUE,,,,,FALSE,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2130,840,0,1290,0,0,0,0,0,1120465074975745520,Loft in Laureles-Estadio,01/18/25 - 01/21/25,206,103,53,4.88,4.88 (48),13,https://www.airbnb.com/rooms/1120465074975745520?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,69,3,206,1,0,0,0,0,,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2130,860,0,1270,0,0,0,0,0,51978429,Loft in El Poblado,01/18/25 - 01/21/25,196,99,49,4.84,4.84 (2672),17,https://www.airbnb.com/rooms/51978429?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,65,3,265,1.352040816,0,0,0,0,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2125,815,0,1310,0,0,0,0,0,1185559618325895281,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,220,108,47,4.92,4.92 (26),9,https://www.airbnb.com/rooms/1185559618325895281?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,63,3,188,0.8545454545,32,0,32,0.1454545455,,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE,,TRUE,,,,FALSE,TRUE,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2125,835,0,1290,0,0,0,0,0,42856469,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,209,104,39,4.88,4.88 (94),13,https://www.airbnb.com/rooms/42856469?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,54,3,161,0.7703349282,22,26,48,0.2296650718,1 queen bed,TRUE,TRUE,TRUE,,,,,,,,,TRUE,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,TRUE,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2125,840,0,1285,0,0,0,0,0,1121146046802316274,Loft in Medellín,01/18/25 - 01/21/25,206,103,53,4.87,4.87 (45),14,https://www.airbnb.com/rooms/1121146046802316274?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,69,3,206,1,0,0,0,0,,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2125,865,0,1260,0,0,0,0,0,1178855784497791408,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,193,98,39,4.82,4.82 (17),19,https://www.airbnb.com/rooms/1178855784497791408?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,54,3,161,0.8341968912,32,0,32,0.1658031088,,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE,TRUE,,,TRUE,,FALSE,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2125,890,0,1235,0,0,0,0,0,1016193940293801585,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,182,93,37,4.77,4.77 (61),24,https://www.airbnb.com/rooms/1016193940293801585?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,52,3,156,0.8571428571,0,26,26,0.1428571429,,,TRUE,,,TRUE,,,,,FALSE,,TRUE,,,,,TRUE,,,,,TRUE,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2125,910,0,1215,0,0,0,0,0,54227955,Loft in Laureles-Estadio,01/18/25 - 01/21/25,177,89,43,4.73,4.73 (305),28,https://www.airbnb.com/rooms/54227955?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,59,3,177,1,0,0,0,0,,TRUE,TRUE,,,TRUE,,,,,FALSE,TRUE,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,TRUE,TRUE,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2120,770,0,1350,0,0,0,0,0,1289888719238709681,Apartment in Medellín,01/18/25 - 01/21/25,269,117,51,5,5.0 (4),1,https://www.airbnb.com/rooms/1289888719238709681?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,67,3,201,0.7472118959,35,33,68,0.2527881041,2 beds,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,TRUE,,,TRUE,,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2120,820,0,1300,0,0,0,0,0,919855675403870986,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,219,107,47,4.9,4.9 (73),11,https://www.airbnb.com/rooms/919855675403870986?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,63,3,189,0.8630136986,30,0,30,0.1369863014,2 queen beds,TRUE,,TRUE,,,,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2120,830,0,1290,0,0,0,0,0,770190606663363226,Apartment in Medellín,01/18/25 - 01/21/25,217,105,41,4.88,4.88 (42),13,https://www.airbnb.com/rooms/770190606663363226?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,57,3,172,0.7926267281,14,31,45,0.2073732719,2 queen beds,TRUE,TRUE,TRUE,,TRUE,,,,,FALSE,,,,,,FALSE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2120,850,0,1270,0,0,0,0,0,569410227896954210,Apartment in Laureles,01/18/25 - 01/21/25,199,101,42,4.84,4.84 (99),17,https://www.airbnb.com/rooms/569410227896954210?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,58,3,174,0.8743718593,0,25,25,0.1256281407,,TRUE,TRUE,TRUE,,TRUE,,,,,FALSE,,TRUE,,,,FALSE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2110,870,0,1240,0,0,0,0,0,1207228209635013750,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,189,97,37,4.78,4.78 (18),23,https://www.airbnb.com/rooms/1207228209635013750?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,52,3,157,0.8306878307,32,0,32,0.1693121693,,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE,TRUE,,,,,FALSE,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2100,800,0,1300,0,0,0,0,0,1250008387744171805,Apartment in Medellín,01/18/25 - 01/21/25,238,111,46,4.9,4.9 (10),11,https://www.airbnb.com/rooms/1250008387744171805?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,62,3,186,0.781512605,18,34,52,0.218487395,,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,FALSE,,TRUE,,TRUE,,FALSE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2100,915,0,1185,0,0,0,0,0,635590060999335806,Apartment in Laureles,01/18/25 - 01/21/25,175,88,37,4.67,4.67 (46),34,https://www.airbnb.com/rooms/635590060999335806?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,52,3,156,0.8914285714,19,0,19,0.1085714286,,TRUE,TRUE,TRUE,,TRUE,,,,,FALSE,,,,TRUE,,FALSE,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2090,775,0,1315,0,0,0,0,0,711143135773454158,Condo in Laureles,01/18/25 - 01/21/25,264,116,56,4.93,4.93 (76),8,https://www.airbnb.com/rooms/711143135773454158?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,73,3,219,0.8295454545,12,33,45,0.1704545455,,TRUE,TRUE,TRUE,TRUE,,,,,,FALSE,,TRUE,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2085,780,0,1305,0,0,0,0,0,909611405036168334,Loft in El Poblado,01/18/25 - 01/21/25,260,115,54,4.91,4.91 (107),10,https://www.airbnb.com/rooms/909611405036168334?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,70,3,210,0.8076923077,18,32,50,0.1923076923,1 bed,TRUE,TRUE,TRUE,,,,TRUE,,,FALSE,,TRUE,,TRUE,,FALSE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2080,730,0,1350,0,0,0,0,0,1286957558180409953,Home in Laureles-Estadio,01/18/25 - 01/21/25,289,125,63,5,5.0 (3),1,https://www.airbnb.com/rooms/1286957558180409953?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,83,3,248,0.8581314879,0,41,41,0.1418685121,3 double beds,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,FALSE,,,,,,FALSE,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2080,765,0,1315,0,0,0,0,0,999553536380154281,Apartment in Laureles,01/18/25 - 01/21/25,273,118,56,4.93,4.93 (29),8,https://www.airbnb.com/rooms/999553536380154281?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,73,3,218,0.7985347985,21,34,55,0.2014652015,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,TRUE,,,,FALSE,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2075,725,0,1350,0,0,0,0,0,909547840144070250,Apartment in Medellín,01/18/25 - 01/21/25,290,126,52,5,5.0 (41),1,https://www.airbnb.com/rooms/909547840144070250?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,68,3,290,1,46,41,87,0.3,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,FALSE,,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
