rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Fast wifi – 321 Mbps,Dedicated workspace,40 inch HDTV,Elevator,Free washer – In unit,Private patio or balcony,Samsung refrigerator,Microwave,Long term stays allowed,Guest favorite,Wifi,TV,Washer,Dryer,Air conditioning,Patio or balcony,Luggage dropoff allowed,Exterior security cameras on property,Free parking on premises,Shared outdoor pool - available all year,open specific hours,Shared sauna,Washer – In unit,Superhost,Paid parking on premises,Shared hot tub - open specific hours,Carbon monoxide alarm,Smoke alarm,City skyline view,Fast wifi – 266 Mbps,Free parking garage on premises,70 inch HDTV with Amazon Prime Video,Netflix,premium cable,Free dryer – In unit,Mountain view,Fast wifi – 202 Mbps,Shared outdoor pool - available all year,open specific hours,lap pool,pool toys,Pets allowed,65 inch HDTV with Netflix,Pool,Hair dryer,Free street parking,Hot tub,50 inch HDTV with Netflix,Mabe refrigerator,Smoking allowed,Valley view,Shared hot tub,Fast wifi – 120 Mbps,Free residential garage on premises – 1 space,Park view,Fast wifi – 187 Mbps,55 inch HDTV with standard cable,Netflix,Amazon Prime Video,Refrigerator,Shared outdoor pool - open specific hours,infinity,55 inch HDTV with Netflix,premium cable,Free dryer,Shared pool,Crib,Shared hot tub - available all year,open specific hours,TV with Roku,Netflix,Shared outdoor pool - open specific hours,Free carport on premises,Sauna,HDTV with standard cable,40 inch HDTV with standard cable,Free carport on premises – 1 space,Shared outdoor pool - available all year,open specific hours,rooftop,HDTV,Fast wifi – 495 Mbps,Paid washer – In building,Paid dryer – In building,HDTV with Netflix,55 inch HDTV,Fast wifi – 77 Mbps,Outdoor pool - open specific hours,TV with standard cable,55 inch HDTV with Netflix,Shared outdoor pool - available all year,open specific hours,heated,Private hot tub - available all year,open 24 hours,HDTV with Fire TV,Garden view,43 inch HDTV with standard cable,Backyard,Fast wifi – 567 Mbps,Free parking on premises – 1 space,Shared outdoor pool - open specific hours,rooftop,Fast wifi – 280 Mbps,32 inch TV with Netflix,standard cable,Free washer – In building,HDTV with Netflix,standard cable,Fast wifi – 59 Mbps,39 inch HDTV,AC - split type ductless system,HDTV with Amazon Prime Video,Bathtub,High chair,60 inch HDTV,Courtyard view,70 inch HDTV with Netflix,premium cable,Roku,standard cable,Free driveway parking on premises – 1 space,Private hot tub,140 inch HDTV with HBO Max,Netflix,DVD player,Portable air conditioning,Shared outdoor pool - available all year,rooftop,60 inch HDTV with Netflix,standard cable,34 inch HDTV with standard cable,Marina view,Free parking garage on premises – 1 space,55 inch HDTV with Amazon Prime Video,Netflix,standard cable,42 inch HDTV with Amazon Prime Video,Netflix,premium cable,standard cable,32 inch HDTV with premium cable,Paid street parking off premises,Paid parking lot off premises,HDTV with standard cable,Netflix,Amazon Prime Video,46 inch HDTV with standard cable,Private backyard,42 inch HDTV with standard cable,Shared pool - open specific hours,Fast wifi – 191 Mbps,Gym in building,Pack ’n play/Travel crib,Hot tub - open specific hours,60 inch HDTV with Netflix,Fast wifi – 317 Mbps,32 inch HDTV with Netflix,Amazon Prime Video,premium cable,Fast wifi – 420 Mbps,Shared hot tub - available seasonally,open specific hours,HDTV with Amazon Prime Video,Apple TV,Disney+,Netflix,42 inch HDTV with Netflix,Fast wifi – 563 Mbps,Fast wifi – 299 Mbps,Dryer – In unit,Fast wifi – 199 Mbps,55 inch TV,43 inch HDTV,Canal view,Shared pool - open specific hours,rooftop,50 inch TV with Roku,standard cable,Crib - available upon request,Shared patio or balcony,Fast wifi – 95 Mbps,42 inch HDTV,Fast wifi – 230 Mbps,32 inch TV with standard cable,premium cable,140 inch HDTV,Fast wifi – 327 Mbps,32 inch HDTV with standard cable,River view,Fast wifi – 318 Mbps,43 inch HDTV with standard cable,Roku,Children’s books and toys,Free residential garage on premises – 2 spaces,127 inch HDTV,32 inch TV with standard cable,Fast wifi – 336 Mbps,Baby bath,Shared outdoor pool - available all year,open specific hours,heated,rooftop,Shared hot tub - available all year,50 inch HDTV with Amazon Prime Video,Netflix,60 inch HDTV with Amazon Prime Video,50 inch HDTV with Chromecast,Disney+,Fast wifi – 231 Mbps,Shared outdoor pool - available all year,open specific hours,heated,infinity,Gym,Free dryer – In building,Shared pool - available all year,Washer – In building,50 inch HDTV with Netflix,premium cable,43 inch HDTV with Netflix,Free washer,Fast wifi – 644 Mbps,40 inch TV,Outdoor pool - available all year,open specific hours,Shared gym in building
198,3511,0,1170,1255,0,4,1080,1141297136647373910,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,36,4.81,4.81 (32),19,https://www.airbnb.com/rooms/1141297136647373910?,50,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,TRUE,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,3511,0,1180,1245,0,4,1080,51210458,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,34,4.79,4.79 (87),21,https://www.airbnb.com/rooms/51210458?,48,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,3509,0,1175,1245,0,4,1080,1119382651630025545,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,35,4.79,4.79 (14),21,https://www.airbnb.com/rooms/1119382651630025545?,49,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,,TRUE,,TRUE,,TRUE,,,,,TRUE,,TRUE,,,,,TRUE,,,,,TRUE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3509,0,1215,1210,0,4,1080,1203796380545403763,Apartment in Envigado,01/18/25 - 01/21/25,0,270,27,4.72,4.72 (32),28,https://www.airbnb.com/rooms/1203796380545403763?,41,0,0,NaN,0,0,0,NaN,1 queen bed,,,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,3509,0,1230,1195,0,4,1080,40638153,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,24,4.68,4.68 (38),31,https://www.airbnb.com/rooms/40638153?,38,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,FALSE,,TRUE,,,,,TRUE,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,3504,0,1190,1230,0,4,1080,580525728921537244,Condo in Sabaneta,01/18/25 - 01/21/25,0,270,32,4.76,4.76 (37),24,https://www.airbnb.com/rooms/580525728921537244?,46,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,3499,0,1205,1205,0,4,1080,700681270533916980,Vacation home in Sabaneta,01/18/25 - 01/21/25,0,270,29,4.71,4.71 (41),29,https://www.airbnb.com/rooms/700681270533916980?,43,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,3499,0,1295,1120,0,4,1080,1234303135135814841,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,11,,,46,https://www.airbnb.com/rooms/1234303135135814841?,25,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,3499,0,1295,1120,0,4,1080,1284017125435947034,Condo in Sabaneta,01/18/25 - 01/21/25,0,270,11,,New,46,https://www.airbnb.com/rooms/1284017125435947034?,25,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,3499,0,1295,1120,0,4,1080,1300712289232969563,Loft in Sabaneta,01/18/25 - 01/21/25,0,270,11,,New,46,https://www.airbnb.com/rooms/1300712289232969563?,25,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,TRUE,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,3496,0,1120,1290,0,4,1080,1196423640294287316,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,46,4.88,4.88 (16),12,https://www.airbnb.com/rooms/1196423640294287316?,61,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,3494,0,1170,1235,0,4,1080,811745687696278316,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,36,4.77,4.77 (44),23,https://www.airbnb.com/rooms/811745687696278316?,50,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,3494,0,1190,1220,0,4,1080,1093569738747659124,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,32,4.74,4.74 (34),26,https://www.airbnb.com/rooms/1093569738747659124?,46,0,0,NaN,0,0,0,NaN,,,TRUE,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,3494,0,1260,1145,0,4,1080,1226786899491076196,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,18,4.5,4.5 (6),41,https://www.airbnb.com/rooms/1226786899491076196?,32,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,3491,0,1170,1235,0,4,1080,697759636753115838,Apartment in Antioquia,01/18/25 - 01/21/25,0,270,36,4.77,4.77 (84),23,https://www.airbnb.com/rooms/697759636753115838?,50,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,,,,,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3489,0,1195,1205,0,4,1080,600035572019770227,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,31,4.71,4.71 (55),29,https://www.airbnb.com/rooms/600035572019770227?,45,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,TRUE,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3489,0,1280,1120,0,4,1080,1305977515768414697,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,14,,New,46,https://www.airbnb.com/rooms/1305977515768414697?,28,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,,,,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,3489,0,1280,1120,0,4,1080,1176200543547800790,Apartment in La Doctora,01/18/25 - 01/21/25,0,270,14,,,46,https://www.airbnb.com/rooms/1176200543547800790?,28,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3489,0,1280,1120,0,4,1080,1063994484243055729,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,14,,,46,https://www.airbnb.com/rooms/1063994484243055729?,28,0,0,NaN,0,0,0,NaN,,,TRUE,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3486,0,1055,1345,0,4,1080,1174752338677259952,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,59,5,5.0 (10),1,https://www.airbnb.com/rooms/1174752338677259952?,90,0,0,NaN,0,0,0,NaN,4 beds,TRUE,TRUE,,,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3481,0,1080,1315,0,4,1080,1132202223104445333,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,54,4.93,4.93 (28),7,https://www.airbnb.com/rooms/1132202223104445333?,72,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3479,0,1170,1225,0,4,1080,616688160366692747,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,36,4.75,4.75 (102),25,https://www.airbnb.com/rooms/616688160366692747?,50,0,0,NaN,0,0,0,NaN,5 beds,,TRUE,,TRUE,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,FALSE,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,3479,0,1270,1120,0,4,1080,1318101686077656718,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,16,,New,46,https://www.airbnb.com/rooms/1318101686077656718?,30,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,,TRUE,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3479,0,1275,1120,0,4,1080,1300125037847488381,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,15,,New,46,https://www.airbnb.com/rooms/1300125037847488381?,29,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,3474,0,1190,1200,0,4,1080,1029902503713056453,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,32,4.69,4.69 (13),30,https://www.airbnb.com/rooms/1029902503713056453?,46,0,0,NaN,0,0,0,NaN,,,TRUE,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,,,,TRUE,,,,,FALSE,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,3474,0,1235,1155,0,4,1080,45840154,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,23,4.54,4.54 (103),39,https://www.airbnb.com/rooms/45840154?,37,0,0,NaN,0,0,0,NaN,4 beds,,TRUE,,TRUE,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,3474,0,1270,1120,0,4,1080,1242914117321126867,Condo in Sabaneta,01/18/25 - 01/21/25,0,270,16,,New,46,https://www.airbnb.com/rooms/1242914117321126867?,30,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,3474,0,1270,1120,0,4,1080,1314844926303179322,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,16,,New,46,https://www.airbnb.com/rooms/1314844926303179322?,30,0,0,NaN,0,0,0,NaN,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,3471,0,1115,1270,0,4,1080,1025668714211389813,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,47,4.84,4.84 (25),16,https://www.airbnb.com/rooms/1025668714211389813?,62,0,0,NaN,0,0,0,NaN,3 beds,TRUE,TRUE,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,3471,0,1165,1220,0,4,1080,46664674,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,37,4.74,4.74 (62),26,https://www.airbnb.com/rooms/46664674?,51,0,0,NaN,0,0,0,NaN,5 beds,TRUE,TRUE,,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
